"","location","error","Best_error","Worst_error","distance","number"
"5315","underground",209.897072752554,173.576835786938,4026.05463306671,24,12
"5316","underground",501.412429077673,173.576835786938,4026.05463306671,24,12
"5317","underground",253.512620922231,173.576835786938,4026.05463306671,24,12
"5318","underground",617.75185653966,173.576835786938,4026.05463306671,24,12
"5319","underground",268.058435057405,173.576835786938,4026.05463306671,24,12
"5320","underground",602.581725835459,173.576835786938,4026.05463306671,24,12
"5321","underground",1478.06013907509,173.576835786938,4026.05463306671,48,2
"5322","underground",232.104611786956,173.576835786938,4026.05463306671,48,2
"5323","underground",1285.48536575407,173.576835786938,4026.05463306671,48,2
"5324","underground",1446.33463588342,173.576835786938,4026.05463306671,48,2
"5325","underground",2040.56884035788,173.576835786938,4026.05463306671,48,2
"5326","underground",2254.40714268995,173.576835786938,4026.05463306671,48,2
"5327","underground",735.810973674415,173.576835786938,4026.05463306671,48,2
"5328","underground",9911.41137286723,173.576835786938,4026.05463306671,48,2
"5329","underground",1572.19108209127,173.576835786938,4026.05463306671,48,2
"5330","underground",2759.58701245264,173.576835786938,4026.05463306671,48,2
"5331","underground",2770.73679611453,173.576835786938,4026.05463306671,48,3
"5332","underground",418.316125753056,173.576835786938,4026.05463306671,48,3
"5333","underground",1143.37899067683,173.576835786938,4026.05463306671,48,3
"5334","underground",239.255054874599,173.576835786938,4026.05463306671,48,3
"5335","underground",485.610745191173,173.576835786938,4026.05463306671,48,3
"5336","underground",1891.49940604758,173.576835786938,4026.05463306671,48,3
"5337","underground",306.909878766141,173.576835786938,4026.05463306671,48,3
"5338","underground",293.296549777234,173.576835786938,4026.05463306671,48,3
"5339","underground",408.851137498401,173.576835786938,4026.05463306671,48,3
"5340","underground",408.049549825432,173.576835786938,4026.05463306671,48,3
"5341","underground",257.279922228448,173.576835786938,4026.05463306671,48,4
"5342","underground",312.291424107907,173.576835786938,4026.05463306671,48,4
"5343","underground",1450.99556831471,173.576835786938,4026.05463306671,48,4
"5344","underground",1488.6471209804,173.576835786938,4026.05463306671,48,4
"5345","underground",206.873833093453,173.576835786938,4026.05463306671,48,4
"5346","underground",199.426575153094,173.576835786938,4026.05463306671,48,4
"5347","underground",1090.37530425272,173.576835786938,4026.05463306671,48,4
"5348","underground",513.561416227827,173.576835786938,4026.05463306671,48,4
"5349","underground",1683.99787151872,173.576835786938,4026.05463306671,48,4
"5350","underground",223.334073363384,173.576835786938,4026.05463306671,48,4
"5351","underground",524.584733029553,173.576835786938,4026.05463306671,48,5
"5352","underground",209.607322398538,173.576835786938,4026.05463306671,48,5
"5353","underground",362.045515978458,173.576835786938,4026.05463306671,48,5
"5354","underground",307.400843886885,173.576835786938,4026.05463306671,48,5
"5355","underground",499.440024659358,173.576835786938,4026.05463306671,48,5
"5356","underground",509.729460211438,173.576835786938,4026.05463306671,48,5
"5357","underground",725.912201957861,173.576835786938,4026.05463306671,48,5
"5358","underground",821.494326400748,173.576835786938,4026.05463306671,48,5
"5359","underground",303.248875232703,173.576835786938,4026.05463306671,48,5
"5360","underground",469.26224856532,173.576835786938,4026.05463306671,48,5
"5361","underground",518.859617816642,173.576835786938,4026.05463306671,48,6
"5362","underground",278.658439841601,173.576835786938,4026.05463306671,48,6
"5363","underground",539.211894205122,173.576835786938,4026.05463306671,48,6
"5364","underground",483.058937231914,173.576835786938,4026.05463306671,48,6
"5365","underground",217.729855369691,173.576835786938,4026.05463306671,48,6
"5366","underground",337.999042728206,173.576835786938,4026.05463306671,48,6
"5367","underground",178.435724182629,173.576835786938,4026.05463306671,48,6
"5368","underground",322.176908250281,173.576835786938,4026.05463306671,48,6
"5369","underground",304.901053771263,173.576835786938,4026.05463306671,48,6
"5370","underground",318.749134217025,173.576835786938,4026.05463306671,48,6
"5371","underground",303.519591021763,173.576835786938,4026.05463306671,48,7
"5372","underground",313.076547517165,173.576835786938,4026.05463306671,48,7
"5373","underground",260.512110793531,173.576835786938,4026.05463306671,48,7
"5374","underground",306.91670254068,173.576835786938,4026.05463306671,48,7
"5375","underground",349.51709641686,173.576835786938,4026.05463306671,48,7
"5376","underground",226.391482260976,173.576835786938,4026.05463306671,48,7
"5377","underground",201.765470363014,173.576835786938,4026.05463306671,48,7
"5378","underground",204.71188502248,173.576835786938,4026.05463306671,48,7
"5379","underground",451.28777913704,173.576835786938,4026.05463306671,48,7
"5380","underground",512.849532798114,173.576835786938,4026.05463306671,48,7
"5381","underground",414.177659790943,173.576835786938,4026.05463306671,48,8
"5382","underground",189.495009648926,173.576835786938,4026.05463306671,48,8
"5383","underground",184.895606153172,173.576835786938,4026.05463306671,48,8
"5384","underground",810.387215270379,173.576835786938,4026.05463306671,48,8
"5385","underground",476.8920648586,173.576835786938,4026.05463306671,48,8
"5386","underground",560.221091480536,173.576835786938,4026.05463306671,48,8
"5387","underground",522.02234277427,173.576835786938,4026.05463306671,48,8
"5388","underground",347.717056669351,173.576835786938,4026.05463306671,48,8
"5389","underground",298.358557107394,173.576835786938,4026.05463306671,48,8
"5390","underground",494.356117216307,173.576835786938,4026.05463306671,48,8
"5391","underground",428.492258192901,173.576835786938,4026.05463306671,48,9
"5392","underground",204.61628677141,173.576835786938,4026.05463306671,48,9
"5393","underground",210.646679891474,173.576835786938,4026.05463306671,48,9
"5394","underground",530.933499606528,173.576835786938,4026.05463306671,48,9
"5395","underground",185.494173232385,173.576835786938,4026.05463306671,48,9
"5396","underground",180.198338382875,173.576835786938,4026.05463306671,48,9
"5397","underground",230.251420209444,173.576835786938,4026.05463306671,48,9
"5398","underground",285.07299715238,173.576835786938,4026.05463306671,48,9
"5399","underground",274.457449456753,173.576835786938,4026.05463306671,48,9
"5400","underground",217.56721592253,173.576835786938,4026.05463306671,48,9
"5401","underground",642.833855233308,173.576835786938,4026.05463306671,48,10
"5402","underground",240.190169657192,173.576835786938,4026.05463306671,48,10
"5403","underground",312.74988741158,173.576835786938,4026.05463306671,48,10
"5404","underground",520.453231915916,173.576835786938,4026.05463306671,48,10
"5405","underground",236.728387128549,173.576835786938,4026.05463306671,48,10
"5406","underground",202.366305028738,173.576835786938,4026.05463306671,48,10
"5407","underground",270.51331100439,173.576835786938,4026.05463306671,48,10
"5408","underground",317.245847966196,173.576835786938,4026.05463306671,48,10
"5409","underground",406.754662643182,173.576835786938,4026.05463306671,48,10
"5410","underground",380.428892527029,173.576835786938,4026.05463306671,48,10
"5411","underground",174.558032535051,173.576835786938,4026.05463306671,48,11
"5412","underground",179.936935160874,173.576835786938,4026.05463306671,48,11
"5413","underground",427.342292871408,173.576835786938,4026.05463306671,48,11
"5414","underground",238.622296622893,173.576835786938,4026.05463306671,48,11
"5415","underground",347.567473320228,173.576835786938,4026.05463306671,48,11
"5416","underground",302.819320905606,173.576835786938,4026.05463306671,48,11
"5417","underground",456.2809962079,173.576835786938,4026.05463306671,48,11
"5418","underground",275.476257305106,173.576835786938,4026.05463306671,48,11
"5419","underground",513.096611000093,173.576835786938,4026.05463306671,48,11
"5420","underground",262.315946529162,173.576835786938,4026.05463306671,48,11
"5421","underground",177.343648306781,173.576835786938,4026.05463306671,48,12
"5422","underground",465.430569824181,173.576835786938,4026.05463306671,48,12
"5423","underground",231.920413538872,173.576835786938,4026.05463306671,48,12
"5424","underground",243.060727864388,173.576835786938,4026.05463306671,48,12
"5425","underground",247.730445221149,173.576835786938,4026.05463306671,48,12
"5426","underground",230.120549934524,173.576835786938,4026.05463306671,48,12
"5427","underground",382.752282309633,173.576835786938,4026.05463306671,48,12
"5428","underground",320.205133711024,173.576835786938,4026.05463306671,48,12
"5429","underground",460.178764936486,173.576835786938,4026.05463306671,48,12
"5430","underground",366.189868293454,173.576835786938,4026.05463306671,48,12
"5431","underground",1843.46647631219,173.576835786938,4026.05463306671,96,2
"5432","underground",226.727519516539,173.576835786938,4026.05463306671,96,2
"5433","underground",740.613701119398,173.576835786938,4026.05463306671,96,2
"5434","underground",1089.71614603031,173.576835786938,4026.05463306671,96,2
"5435","underground",18490.8928307806,173.576835786938,4026.05463306671,96,2
"5436","underground",247.870299166262,173.576835786938,4026.05463306671,96,2
"5437","underground",606.520973960426,173.576835786938,4026.05463306671,96,2
"5438","underground",1839.50130242325,173.576835786938,4026.05463306671,96,2
"5439","underground",796.003691963027,173.576835786938,4026.05463306671,96,2
"5440","underground",1312.67161157035,173.576835786938,4026.05463306671,96,2
"5441","underground",280.278837022714,173.576835786938,4026.05463306671,96,3
"5442","underground",1253.03769396834,173.576835786938,4026.05463306671,96,3
"5443","underground",437.949678249228,173.576835786938,4026.05463306671,96,3
"5444","underground",204.859960701572,173.576835786938,4026.05463306671,96,3
"5445","underground",216.853780842283,173.576835786938,4026.05463306671,96,3
"5446","underground",734.808156488466,173.576835786938,4026.05463306671,96,3
"5447","underground",882.680455745106,173.576835786938,4026.05463306671,96,3
"5448","underground",1937.1135555319,173.576835786938,4026.05463306671,96,3
"5449","underground",236.307580696542,173.576835786938,4026.05463306671,96,3
"5450","underground",29802.1463864164,173.576835786938,4026.05463306671,96,3
"5451","underground",402.347647192093,173.576835786938,4026.05463306671,96,4
"5452","underground",181.918972560627,173.576835786938,4026.05463306671,96,4
"5453","underground",314.68572902074,173.576835786938,4026.05463306671,96,4
"5454","underground",650.51163485497,173.576835786938,4026.05463306671,96,4
"5455","underground",227.930295091892,173.576835786938,4026.05463306671,96,4
"5456","underground",452.231305754335,173.576835786938,4026.05463306671,96,4
"5457","underground",627.368554947677,173.576835786938,4026.05463306671,96,4
"5458","underground",268.94617939632,173.576835786938,4026.05463306671,96,4
"5459","underground",185.451550651422,173.576835786938,4026.05463306671,96,4
"5460","underground",189.167093983668,173.576835786938,4026.05463306671,96,4
"5461","underground",265.201420772697,173.576835786938,4026.05463306671,96,5
"5462","underground",217.249024151031,173.576835786938,4026.05463306671,96,5
"5463","underground",364.313685778779,173.576835786938,4026.05463306671,96,5
"5464","underground",237.259015333927,173.576835786938,4026.05463306671,96,5
"5465","underground",364.774468093188,173.576835786938,4026.05463306671,96,5
"5466","underground",195.472807842479,173.576835786938,4026.05463306671,96,5
"5467","underground",337.937823263051,173.576835786938,4026.05463306671,96,5
"5468","underground",552.581016013592,173.576835786938,4026.05463306671,96,5
"5469","underground",307.54787300598,173.576835786938,4026.05463306671,96,5
"5470","underground",203.024773754018,173.576835786938,4026.05463306671,96,5
"5471","underground",180.398213857906,173.576835786938,4026.05463306671,96,6
"5472","underground",187.421231484035,173.576835786938,4026.05463306671,96,6
"5473","underground",183.788104367327,173.576835786938,4026.05463306671,96,6
"5474","underground",384.284356572814,173.576835786938,4026.05463306671,96,6
"5475","underground",590.588171921117,173.576835786938,4026.05463306671,96,6
"5476","underground",191.198154916471,173.576835786938,4026.05463306671,96,6
"5477","underground",274.208076617141,173.576835786938,4026.05463306671,96,6
"5478","underground",369.625040409925,173.576835786938,4026.05463306671,96,6
"5479","underground",352.314639761742,173.576835786938,4026.05463306671,96,6
"5480","underground",178.772921630114,173.576835786938,4026.05463306671,96,6
"5481","underground",246.204658562923,173.576835786938,4026.05463306671,96,7
"5482","underground",229.403073190744,173.576835786938,4026.05463306671,96,7
"5483","underground",218.491313921295,173.576835786938,4026.05463306671,96,7
"5484","underground",207.648578893427,173.576835786938,4026.05463306671,96,7
"5485","underground",204.942051795899,173.576835786938,4026.05463306671,96,7
"5486","underground",232.045608036839,173.576835786938,4026.05463306671,96,7
"5487","underground",623.270391064359,173.576835786938,4026.05463306671,96,7
"5488","underground",234.910473875264,173.576835786938,4026.05463306671,96,7
"5489","underground",200.569203990218,173.576835786938,4026.05463306671,96,7
"5490","underground",191.018139854132,173.576835786938,4026.05463306671,96,7
"5491","underground",370.841156380139,173.576835786938,4026.05463306671,96,8
"5492","underground",366.855071126452,173.576835786938,4026.05463306671,96,8
"5493","underground",304.368342250514,173.576835786938,4026.05463306671,96,8
"5494","underground",187.488106831013,173.576835786938,4026.05463306671,96,8
"5495","underground",283.581518911366,173.576835786938,4026.05463306671,96,8
"5496","underground",271.940684184628,173.576835786938,4026.05463306671,96,8
"5497","underground",316.251858370116,173.576835786938,4026.05463306671,96,8
"5498","underground",192.180797282327,173.576835786938,4026.05463306671,96,8
"5499","underground",422.565926288475,173.576835786938,4026.05463306671,96,8
"5500","underground",183.58947287494,173.576835786938,4026.05463306671,96,8
"5501","underground",278.647516577382,173.576835786938,4026.05463306671,96,9
"5502","underground",198.622513775782,173.576835786938,4026.05463306671,96,9
"5503","underground",278.061387754447,173.576835786938,4026.05463306671,96,9
"5504","underground",378.592660150634,173.576835786938,4026.05463306671,96,9
"5505","underground",226.155857382472,173.576835786938,4026.05463306671,96,9
"5506","underground",240.26744190035,173.576835786938,4026.05463306671,96,9
"5507","underground",255.658062861356,173.576835786938,4026.05463306671,96,9
"5508","underground",349.449585897032,173.576835786938,4026.05463306671,96,9
"5509","underground",276.949980950625,173.576835786938,4026.05463306671,96,9
"5510","underground",223.42261321893,173.576835786938,4026.05463306671,96,9
"5511","underground",196.897173573802,173.576835786938,4026.05463306671,96,10
"5512","underground",300.682536601676,173.576835786938,4026.05463306671,96,10
"5513","underground",173.763023727085,173.576835786938,4026.05463306671,96,10
"5514","underground",175.227960570674,173.576835786938,4026.05463306671,96,10
"5515","underground",315.488044374969,173.576835786938,4026.05463306671,96,10
"5516","underground",244.742473694847,173.576835786938,4026.05463306671,96,10
"5517","underground",195.601019631662,173.576835786938,4026.05463306671,96,10
"5518","underground",183.763185858156,173.576835786938,4026.05463306671,96,10
"5519","underground",173.70670098117,173.576835786938,4026.05463306671,96,10
"5520","underground",285.555302001534,173.576835786938,4026.05463306671,96,10
"5521","underground",396.355297214216,173.576835786938,4026.05463306671,96,11
"5522","underground",225.960091423305,173.576835786938,4026.05463306671,96,11
"5523","underground",266.361478027369,173.576835786938,4026.05463306671,96,11
"5524","underground",248.884145349776,173.576835786938,4026.05463306671,96,11
"5525","underground",264.174752434203,173.576835786938,4026.05463306671,96,11
"5526","underground",250.263869017837,173.576835786938,4026.05463306671,96,11
"5527","underground",182.096916809084,173.576835786938,4026.05463306671,96,11
"5528","underground",212.255564573305,173.576835786938,4026.05463306671,96,11
"5529","underground",186.855979872671,173.576835786938,4026.05463306671,96,11
"5530","underground",242.925130306349,173.576835786938,4026.05463306671,96,11
"5531","underground",244.352970555422,173.576835786938,4026.05463306671,96,12
"5532","underground",309.52820925597,173.576835786938,4026.05463306671,96,12
"5533","underground",185.309347199546,173.576835786938,4026.05463306671,96,12
"5534","underground",278.545719426533,173.576835786938,4026.05463306671,96,12
"5535","underground",194.806587150549,173.576835786938,4026.05463306671,96,12
"5536","underground",273.231699571899,173.576835786938,4026.05463306671,96,12
"5537","underground",232.662880765457,173.576835786938,4026.05463306671,96,12
"5538","underground",201.409870539381,173.576835786938,4026.05463306671,96,12
"5539","underground",270.80130690815,173.576835786938,4026.05463306671,96,12
"5540","underground",259.369837309683,173.576835786938,4026.05463306671,96,12
"5541","underground",2753.97977317526,173.576835786938,4026.05463306671,144,2
"5542","underground",1064.68695427124,173.576835786938,4026.05463306671,144,2
"5543","underground",4311.9908188932,173.576835786938,4026.05463306671,144,2
"5544","underground",9586.15171057937,173.576835786938,4026.05463306671,144,2
"5545","underground",9586.15171057937,173.576835786938,4026.05463306671,144,2
"5546","underground",9391.51132551173,173.576835786938,4026.05463306671,144,2
"5547","underground",2851.09384924872,173.576835786938,4026.05463306671,144,2
"5548","underground",1199.09902007906,173.576835786938,4026.05463306671,144,2
"5549","underground",1287.54418916024,173.576835786938,4026.05463306671,144,2
"5550","underground",9391.51132551173,173.576835786938,4026.05463306671,144,2
"5551","underground",591.730381831993,173.576835786938,4026.05463306671,144,3
"5552","underground",494.004412877387,173.576835786938,4026.05463306671,144,3
"5553","underground",415.20236869847,173.576835786938,4026.05463306671,144,3
"5554","underground",524.8295492018,173.576835786938,4026.05463306671,144,3
"5555","underground",345.077003206919,173.576835786938,4026.05463306671,144,3
"5556","underground",190.470407862512,173.576835786938,4026.05463306671,144,3
"5557","underground",5134.94085478943,173.576835786938,4026.05463306671,144,3
"5558","underground",176.050922311255,173.576835786938,4026.05463306671,144,3
"5559","underground",438.867615103304,173.576835786938,4026.05463306671,144,3
"5560","underground",1297.97318700858,173.576835786938,4026.05463306671,144,3
"5561","underground",254.7175327299,173.576835786938,4026.05463306671,144,4
"5562","underground",200.197702705822,173.576835786938,4026.05463306671,144,4
"5563","underground",358.961154966841,173.576835786938,4026.05463306671,144,4
"5564","underground",707.937122229899,173.576835786938,4026.05463306671,144,4
"5565","underground",218.036361486395,173.576835786938,4026.05463306671,144,4
"5566","underground",328.841475327374,173.576835786938,4026.05463306671,144,4
"5567","underground",282.690552587996,173.576835786938,4026.05463306671,144,4
"5568","underground",710.068788962893,173.576835786938,4026.05463306671,144,4
"5569","underground",271.602573905315,173.576835786938,4026.05463306671,144,4
"5570","underground",238.816983077372,173.576835786938,4026.05463306671,144,4
"5571","underground",217.952352595131,173.576835786938,4026.05463306671,144,5
"5572","underground",232.237947999197,173.576835786938,4026.05463306671,144,5
"5573","underground",262.973351216723,173.576835786938,4026.05463306671,144,5
"5574","underground",478.714503752187,173.576835786938,4026.05463306671,144,5
"5575","underground",184.341116522484,173.576835786938,4026.05463306671,144,5
"5576","underground",174.223885352294,173.576835786938,4026.05463306671,144,5
"5577","underground",260.797189459454,173.576835786938,4026.05463306671,144,5
"5578","underground",273.376924695013,173.576835786938,4026.05463306671,144,5
"5579","underground",455.016977611028,173.576835786938,4026.05463306671,144,5
"5580","underground",279.158562039022,173.576835786938,4026.05463306671,144,5
"5581","underground",275.247587605803,173.576835786938,4026.05463306671,144,6
"5582","underground",244.584955845773,173.576835786938,4026.05463306671,144,6
"5583","underground",394.945982689177,173.576835786938,4026.05463306671,144,6
"5584","underground",181.442211751751,173.576835786938,4026.05463306671,144,6
"5585","underground",640.942457634044,173.576835786938,4026.05463306671,144,6
"5586","underground",382.83007144233,173.576835786938,4026.05463306671,144,6
"5587","underground",191.206238778566,173.576835786938,4026.05463306671,144,6
"5588","underground",186.99503311997,173.576835786938,4026.05463306671,144,6
"5589","underground",251.825135778103,173.576835786938,4026.05463306671,144,6
"5590","underground",186.799351180962,173.576835786938,4026.05463306671,144,6
"5591","underground",254.759915071478,173.576835786938,4026.05463306671,144,7
"5592","underground",264.820648631127,173.576835786938,4026.05463306671,144,7
"5593","underground",199.799912826287,173.576835786938,4026.05463306671,144,7
"5594","underground",185.132291296567,173.576835786938,4026.05463306671,144,7
"5595","underground",332.848977663568,173.576835786938,4026.05463306671,144,7
"5596","underground",242.547489241075,173.576835786938,4026.05463306671,144,7
"5597","underground",228.300893632267,173.576835786938,4026.05463306671,144,7
"5598","underground",175.675300702278,173.576835786938,4026.05463306671,144,7
"5599","underground",420.013958167476,173.576835786938,4026.05463306671,144,7
"5600","underground",178.391575866342,173.576835786938,4026.05463306671,144,7
"5601","underground",224.677636969001,173.576835786938,4026.05463306671,144,8
"5602","underground",319.479423428103,173.576835786938,4026.05463306671,144,8
"5603","underground",192.536483190997,173.576835786938,4026.05463306671,144,8
"5604","underground",258.980144618395,173.576835786938,4026.05463306671,144,8
"5605","underground",196.700585693584,173.576835786938,4026.05463306671,144,8
"5606","underground",175.725592099181,173.576835786938,4026.05463306671,144,8
"5607","underground",276.873713178229,173.576835786938,4026.05463306671,144,8
"5608","underground",174.554845145864,173.576835786938,4026.05463306671,144,8
"5609","underground",182.818074569342,173.576835786938,4026.05463306671,144,8
"5610","underground",194.22156984407,173.576835786938,4026.05463306671,144,8
"5611","underground",183.112126667442,173.576835786938,4026.05463306671,144,9
"5612","underground",227.031055321063,173.576835786938,4026.05463306671,144,9
"5613","underground",190.088765542302,173.576835786938,4026.05463306671,144,9
"5614","underground",208.098228089751,173.576835786938,4026.05463306671,144,9
"5615","underground",177.718548348649,173.576835786938,4026.05463306671,144,9
"5616","underground",181.038766056385,173.576835786938,4026.05463306671,144,9
"5617","underground",197.518269217639,173.576835786938,4026.05463306671,144,9
"5618","underground",178.617826739351,173.576835786938,4026.05463306671,144,9
"5619","underground",206.643005208883,173.576835786938,4026.05463306671,144,9
"5620","underground",287.941288549942,173.576835786938,4026.05463306671,144,9
"5621","underground",218.492569863071,173.576835786938,4026.05463306671,144,10
"5622","underground",276.600400865413,173.576835786938,4026.05463306671,144,10
"5623","underground",189.377452823408,173.576835786938,4026.05463306671,144,10
"5624","underground",208.070738878144,173.576835786938,4026.05463306671,144,10
"5625","underground",352.923449667356,173.576835786938,4026.05463306671,144,10
"5626","underground",347.649534550261,173.576835786938,4026.05463306671,144,10
"5627","underground",201.300700966566,173.576835786938,4026.05463306671,144,10
"5628","underground",233.675030624704,173.576835786938,4026.05463306671,144,10
"5629","underground",214.808139331448,173.576835786938,4026.05463306671,144,10
"5630","underground",175.885979612759,173.576835786938,4026.05463306671,144,10
"5631","underground",190.736067756319,173.576835786938,4026.05463306671,144,11
"5632","underground",173.819734633437,173.576835786938,4026.05463306671,144,11
"5633","underground",174.075633768939,173.576835786938,4026.05463306671,144,11
"5634","underground",291.758646283851,173.576835786938,4026.05463306671,144,11
"5635","underground",177.827928181711,173.576835786938,4026.05463306671,144,11
"5636","underground",193.630350904989,173.576835786938,4026.05463306671,144,11
"5637","underground",200.222487862024,173.576835786938,4026.05463306671,144,11
"5638","underground",182.899752806026,173.576835786938,4026.05463306671,144,11
"5639","underground",182.347968383114,173.576835786938,4026.05463306671,144,11
"5640","underground",202.148600116934,173.576835786938,4026.05463306671,144,11
"5641","underground",223.821016266775,173.576835786938,4026.05463306671,144,12
"5642","underground",193.447749972062,173.576835786938,4026.05463306671,144,12
"5643","underground",322.946138803814,173.576835786938,4026.05463306671,144,12
"5644","underground",182.948470300165,173.576835786938,4026.05463306671,144,12
"5645","underground",195.414354654438,173.576835786938,4026.05463306671,144,12
"5646","underground",182.726083199787,173.576835786938,4026.05463306671,144,12
"5647","underground",180.664618616817,173.576835786938,4026.05463306671,144,12
"5648","underground",279.48190132946,173.576835786938,4026.05463306671,144,12
"5649","underground",252.80030361349,173.576835786938,4026.05463306671,144,12
"5650","underground",175.447669850709,173.576835786938,4026.05463306671,144,12
"5651","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5652","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5653","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5654","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5655","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5656","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5657","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5658","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5659","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5660","underground",4653.63055651881,173.576835786938,4026.05463306671,216,2
"5661","underground",223.275017200087,173.576835786938,4026.05463306671,216,3
"5662","underground",499.636937204941,173.576835786938,4026.05463306671,216,3
"5663","underground",620.920554077398,173.576835786938,4026.05463306671,216,3
"5664","underground",233.053929694193,173.576835786938,4026.05463306671,216,3
"5665","underground",184.704373272458,173.576835786938,4026.05463306671,216,3
"5666","underground",514.451696996465,173.576835786938,4026.05463306671,216,3
"5667","underground",6397.5196637175,173.576835786938,4026.05463306671,216,3
"5668","underground",496.802823073814,173.576835786938,4026.05463306671,216,3
"5669","underground",203.311480264075,173.576835786938,4026.05463306671,216,3
"5670","underground",851.983530575555,173.576835786938,4026.05463306671,216,3
"5671","underground",194.669131776169,173.576835786938,4026.05463306671,216,4
"5672","underground",291.220960673183,173.576835786938,4026.05463306671,216,4
"5673","underground",196.954814471721,173.576835786938,4026.05463306671,216,4
"5674","underground",194.198056600766,173.576835786938,4026.05463306671,216,4
"5675","underground",228.744116854887,173.576835786938,4026.05463306671,216,4
"5676","underground",227.642312066503,173.576835786938,4026.05463306671,216,4
"5677","underground",3242.64926177496,173.576835786938,4026.05463306671,216,4
"5678","underground",207.10295715117,173.576835786938,4026.05463306671,216,4
"5679","underground",1309.87319030606,173.576835786938,4026.05463306671,216,4
"5680","underground",220.95176098673,173.576835786938,4026.05463306671,216,4
"5681","underground",230.753521060244,173.576835786938,4026.05463306671,216,5
"5682","underground",182.314438960893,173.576835786938,4026.05463306671,216,5
"5683","underground",252.189617433406,173.576835786938,4026.05463306671,216,5
"5684","underground",195.269494186368,173.576835786938,4026.05463306671,216,5
"5685","underground",793.054450859146,173.576835786938,4026.05463306671,216,5
"5686","underground",185.24255226082,173.576835786938,4026.05463306671,216,5
"5687","underground",370.217633524753,173.576835786938,4026.05463306671,216,5
"5688","underground",355.345813160768,173.576835786938,4026.05463306671,216,5
"5689","underground",223.50008827076,173.576835786938,4026.05463306671,216,5
"5690","underground",201.99749281786,173.576835786938,4026.05463306671,216,5
"5691","underground",192.678095634042,173.576835786938,4026.05463306671,216,6
"5692","underground",256.725433923401,173.576835786938,4026.05463306671,216,6
"5693","underground",201.374537729364,173.576835786938,4026.05463306671,216,6
"5694","underground",189.86414245866,173.576835786938,4026.05463306671,216,6
"5695","underground",194.163899490314,173.576835786938,4026.05463306671,216,6
"5696","underground",190.351600367473,173.576835786938,4026.05463306671,216,6
"5697","underground",1271.52561741548,173.576835786938,4026.05463306671,216,6
"5698","underground",180.960772981605,173.576835786938,4026.05463306671,216,6
"5699","underground",232.675766850612,173.576835786938,4026.05463306671,216,6
"5700","underground",174.523654518043,173.576835786938,4026.05463306671,216,6
"5701","underground",258.964027542681,173.576835786938,4026.05463306671,216,7
"5702","underground",278.569564161287,173.576835786938,4026.05463306671,216,7
"5703","underground",240.321797396904,173.576835786938,4026.05463306671,216,7
"5704","underground",180.303752078209,173.576835786938,4026.05463306671,216,7
"5705","underground",250.035303212669,173.576835786938,4026.05463306671,216,7
"5706","underground",236.861007094946,173.576835786938,4026.05463306671,216,7
"5707","underground",192.119773584575,173.576835786938,4026.05463306671,216,7
"5708","underground",458.840337143028,173.576835786938,4026.05463306671,216,7
"5709","underground",209.26420336792,173.576835786938,4026.05463306671,216,7
"5710","underground",205.460094066144,173.576835786938,4026.05463306671,216,7
"5711","underground",336.278033203178,173.576835786938,4026.05463306671,216,8
"5712","underground",294.134152926313,173.576835786938,4026.05463306671,216,8
"5713","underground",252.159107065821,173.576835786938,4026.05463306671,216,8
"5714","underground",208.958077690502,173.576835786938,4026.05463306671,216,8
"5715","underground",251.647784290767,173.576835786938,4026.05463306671,216,8
"5716","underground",252.669730852356,173.576835786938,4026.05463306671,216,8
"5717","underground",200.336314824519,173.576835786938,4026.05463306671,216,8
"5718","underground",256.250799691594,173.576835786938,4026.05463306671,216,8
"5719","underground",250.338338047189,173.576835786938,4026.05463306671,216,8
"5720","underground",316.87030434588,173.576835786938,4026.05463306671,216,8
"5721","underground",184.676747299281,173.576835786938,4026.05463306671,216,9
"5722","underground",221.171799618958,173.576835786938,4026.05463306671,216,9
"5723","underground",187.267648888238,173.576835786938,4026.05463306671,216,9
"5724","underground",206.567504436584,173.576835786938,4026.05463306671,216,9
"5725","underground",207.197079952172,173.576835786938,4026.05463306671,216,9
"5726","underground",176.196500474286,173.576835786938,4026.05463306671,216,9
"5727","underground",182.684006692377,173.576835786938,4026.05463306671,216,9
"5728","underground",190.107536043753,173.576835786938,4026.05463306671,216,9
"5729","underground",227.527963735492,173.576835786938,4026.05463306671,216,9
"5730","underground",266.436287857222,173.576835786938,4026.05463306671,216,9
"5731","underground",195.797927469512,173.576835786938,4026.05463306671,216,10
"5732","underground",174.911155170138,173.576835786938,4026.05463306671,216,10
"5733","underground",617.342865449797,173.576835786938,4026.05463306671,216,10
"5734","underground",194.970751386375,173.576835786938,4026.05463306671,216,10
"5735","underground",199.626055331576,173.576835786938,4026.05463306671,216,10
"5736","underground",190.731419014527,173.576835786938,4026.05463306671,216,10
